account_id,n_records_p1,n_records_p2,total_records,days_active,lifecycle_days,first_date,last_date,level_start,level_end,level_growth,level_growth_rate,current_level_max,total_pay,is_paying,first_pay_time,first_pay_level,vip_level_max,is_in_league,league_name,country,platform,channel_id,media_source,food_get,food_reduce,wood_get,wood_reduce,stone_get,stone_reduce,coins_get,coins_reduce,diamond_get,diamond_reduce,diamond_median,total_get,total_reduce,duration_times,n_event_types
1151283578,1504,3179,4683,11,2,2026-02-18,2026-02-19,0,6,6,0.5454545454545454,5,0.0,0,,,1,1,Umtapanagostosa,Mexico,1,Google,Facebook Ads,1364193.0,328960.0,1356001.0,242960.0,744136.0,116000.0,135100.0,0.0,1040.0,500.0,540.0,4252652.0,1050716.0,4860.0,66
1155860743,405,1254,1659,2,2,2026-02-16,2026-02-17,0,4,4,2.0,4,0.0,0,,,1,0,,United Kingdom,1,Google,,551030.0,26100.0,537575.0,26100.0,364240.0,0.0,9400.0,0.0,500.0,0.0,300.0,1585816.0,170986.0,1680.0,40
1156481674,828,2146,2974,18,54,2026-02-17,2026-04-11,0,5,5,0.2777777777777778,5,0.0,0,,,1,1,BRAZUKAS,Viet Nam,1,Google,Facebook Ads,826701.0,332656.0,796181.0,268556.0,427640.0,168406.0,0.0,0.0,800.0,0.0,800.0,2318144.0,848465.0,3780.0,54
1156592769,1257,1657,2914,6,11,2026-02-17,2026-02-27,0,5,5,0.8333333333333334,5,0.0,0,,,1,0,,Brazil,2,AppStore,organic,960080.0,599804.0,958369.0,596054.0,532128.0,436439.0,0.0,0.0,1540.0,0.0,850.0,3075184.0,1805555.0,5160.0,49
1156976077,341,1161,1502,1,1,2026-02-17,2026-02-17,0,3,3,3.0,3,0.0,0,,,1,0,,Philippines,1,Google,Facebook Ads,173758.0,7280.0,160702.0,7280.0,82600.0,0.0,0.0,0.0,500.0,27.0,300.0,505989.0,66190.0,2340.0,40
1159446966,11908,27310,39218,31,50,2026-02-16,2026-04-06,0,12,12,0.3870967741935484,12,0.0,0,,,2,1,BRAZUKAS,Brazil,1,Google,Facebook Ads,51174986.0,39252535.0,50897265.0,39960565.0,38127405.0,29658434.0,18474056.0,18474056.0,13465.0,11186.0,2965.0,198242160.0,165106997.0,67920.0,88
1166236642,151,714,865,1,1,2026-02-16,2026-02-16,0,2,2,2.0,2,0.0,0,,,1,0,,Thailand,1,Google,,90096.0,200.0,78805.0,200.0,34100.0,0.0,0.0,0.0,300.0,0.0,300.0,276479.0,22601.0,1620.0,33
1166593073,1039,2439,3478,2,4,2026-02-19,2026-02-22,0,5,5,2.5,5,0.0,0,,,1,1,DieWelle,Viet Nam,1,Google,Facebook Ads,831083.0,731083.0,929355.0,829355.0,472764.0,472764.0,0.0,0.0,900.0,0.0,550.0,2636684.0,2159106.0,3900.0,59
1169133605,51,110,161,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Greece,2,AppStore,,49800.0,150.0,35400.0,150.0,11200.0,0.0,0.0,0.0,200.0,0.0,100.0,105405.0,1800.0,300.0,17
1172196900,802,1955,2757,6,22,2026-02-18,2026-03-11,0,4,4,0.6666666666666666,4,0.0,0,,,1,1,Reddragonskings,Brazil,1,Google,Facebook Ads,793952.0,54655.0,750407.0,19905.0,427400.0,0.0,0.0,0.0,1460.0,1000.0,420.0,2197078.0,194283.0,2820.0,55
1172442900,932,2352,3284,6,3,2026-02-16,2026-02-18,0,4,4,0.6666666666666666,4,0.0,0,,,1,1,alliancefr,Viet Nam,2,AppStore,Facebook Ads,794943.0,694943.0,777756.0,677756.0,456532.0,456532.0,0.0,0.0,900.0,36.0,864.0,2319091.0,1954170.0,4157.0,55
1172496151,1003,1519,2522,3,1,2026-02-17,2026-02-17,0,5,5,1.6666666666666667,4,0.99,1,2026-02-17 04:44:24,1.0,1,0,,Philippines,2,AppStore,organic,1095121.0,121945.0,1043592.0,113195.0,466440.0,0.0,0.0,0.0,1540.0,0.0,1440.0,3994301.0,423091.0,3240.0,50
1176496394,2306,5399,7705,14,7,2026-02-17,2026-02-23,0,7,7,0.5,7,0.0,0,,,1,1,ELITEBRASILEIRA,Brazil,1,Google,Facebook Ads,2521042.0,2301042.0,2473751.0,2253751.0,1418227.0,1418227.0,156860.0,80760.0,1860.0,509.0,941.0,8080222.0,6848549.0,10020.0,66
1180553734,51,107,158,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Spain,2,AppStore,,49800.0,150.0,35400.0,150.0,11200.0,0.0,0.0,0.0,200.0,0.0,100.0,105405.0,1800.0,660.0,17
1181368540,26,74,100,1,1,2026-02-16,2026-02-16,0,1,1,1.0,1,0.0,0,,,1,0,,Australia,2,AppStore,,31800.0,0.0,17400.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,100.0,54184.0,1500.0,240.0,14
1182189823,83,592,675,2,3,2026-02-16,2026-02-18,0,2,2,1.0,2,0.0,0,,,1,0,,Poland,1,Google,Facebook Ads,54800.0,170.0,38400.0,170.0,12400.0,0.0,0.0,0.0,300.0,0.0,200.0,116208.0,10142.0,360.0,31
1182229576,314,769,1083,3,5,2026-02-17,2026-02-21,0,3,3,1.0,3,0.0,0,,,1,0,,Viet Nam,2,AppStore,organic,164100.0,6660.0,351187.0,6660.0,65800.0,0.0,0.0,0.0,400.0,220.0,80.0,651025.0,82752.0,1980.0,43
1182420765,96511,109189,205700,65,64,2026-03-16,2026-05-18,0,23,23,0.35384615384615387,23,375.63,1,2026-03-16 11:16:49,1.0,11,1,Romanempire,Malaysia,1,Google,Facebook Ads,6563954435.0,6559741239.0,6463234124.0,6459639125.0,5144029053.0,5141800331.0,2463392691.0,2463069780.0,416720.0,339341.0,15484.0,29630475470.0,29554031794.0,370500.0,109
1182463052,74,552,626,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,60800.0,170.0,46400.0,170.0,18800.0,0.0,0.0,0.0,300.0,0.0,100.0,151006.0,7740.0,600.0,31
1183193468,115,604,719,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,80800.0,170.0,69622.0,170.0,26600.0,0.0,0.0,0.0,300.0,0.0,100.0,247808.0,10341.0,840.0,30
1183258979,9,118,127,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Hungary,1,Google,Facebook Ads,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,6154.0,0.0,60.0,23
1183681049,16,198,214,1,1,2026-02-19,2026-02-19,0,0,0,0.0,0,0.0,0,,,1,0,,Indonesia,1,Google,,31300.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,150.0,36354.0,0.0,180.0,25
1185067524,169,838,1007,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,1,Google,,105300.0,290.0,93015.0,290.0,46800.0,0.0,0.0,0.0,300.0,0.0,300.0,305654.0,22781.0,1080.0,34
1187272908,104,590,694,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Mexico,1,Google,,78800.0,160.0,64400.0,160.0,26600.0,0.0,0.0,0.0,300.0,0.0,200.0,223962.0,10221.0,720.0,30
1187937325,69,524,593,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,52800.0,340.0,38400.0,340.0,12400.0,0.0,0.0,0.0,300.0,0.0,100.0,114156.0,8080.0,480.0,30
1188462360,450,925,1375,3,22,2026-02-17,2026-03-10,0,4,4,1.3333333333333333,4,0.0,0,,,1,1,gorontalo,Viet Nam,2,AppStore,,591800.0,23240.0,578144.0,24240.0,382800.0,0.0,0.0,0.0,400.0,0.0,300.0,1691381.0,145697.0,1740.0,41
1190929713,144,781,925,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,88300.0,190.0,75906.0,190.0,32900.0,0.0,0.0,0.0,400.0,0.0,400.0,255665.0,22581.0,1020.0,32
1194565334,658,1742,2400,3,2,2026-02-17,2026-02-18,0,4,4,1.3333333333333333,4,0.0,0,,,1,0,,Thailand,1,Google,Facebook Ads,695214.0,44925.0,677559.0,36175.0,421240.0,0.0,0.0,0.0,800.0,0.0,350.0,2007923.0,205913.0,4440.0,47
1196287614,2434,4697,7131,14,40,2026-02-17,2026-03-28,0,6,6,0.42857142857142855,6,0.0,0,,,2,1,hunokhun,Italy,1,Google,Facebook Ads,5607908.0,5387908.0,5574219.0,5354219.0,3385335.0,3385335.0,978960.0,70000.0,1490.0,857.0,594.0,20078900.0,14895980.0,6360.0,65
1199897796,128,301,429,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Japan,2,AppStore,,66300.0,1160.0,51900.0,1160.0,23000.0,0.0,0.0,0.0,300.0,0.0,300.0,170713.0,24521.0,660.0,30
1201129935,73,515,588,1,1,2026-02-16,2026-02-16,0,2,2,2.0,2,0.0,0,,,1,0,,Spain,1,Google,,61142.0,160.0,46400.0,160.0,18800.0,0.0,0.0,0.0,300.0,0.0,100.0,136899.0,7720.0,600.0,30
1203037467,20,282,302,1,1,2026-02-19,2026-02-19,0,0,0,0.0,0,0.0,0,,,1,0,,Mexico,1,Google,,32800.0,0.0,18400.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,54404.0,0.0,300.0,25
1203478296,90,553,643,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,62626.0,170.0,47900.0,170.0,20300.0,0.0,0.0,0.0,300.0,0.0,125.0,157434.0,10342.0,660.0,31
1203692337,3399,6952,10351,17,61,2026-02-17,2026-04-18,0,8,8,0.47058823529411764,8,0.0,0,,,1,1,Gladiadores,Thailand,1,Google,Facebook Ads,35055364.0,24324501.0,15321320.0,13184901.0,13184800.0,7659155.0,8756030.0,635860.0,6357.0,4916.0,1190.0,80380464.0,49464738.0,15780.0,76
1205267962,8,95,103,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Spain,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5554.0,0.0,60.0,23
1205467964,144,672,816,1,1,2026-02-17,2026-02-17,0,3,3,3.0,3,0.0,0,,,1,0,,Viet Nam,1,Google,,85756.0,3500.0,73775.0,3500.0,30200.0,0.0,0.0,0.0,300.0,0.0,200.0,263208.0,14401.0,840.0,33
1206652912,117,629,746,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,1,Google,,82300.0,160.0,71193.0,160.0,27800.0,0.0,0.0,0.0,300.0,0.0,200.0,237628.0,14021.0,720.0,31
1207670273,55,462,517,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,1,Google,,51300.0,150.0,36900.0,150.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109905.0,1800.0,480.0,29
1208900552,686,1999,2685,3,4,2026-02-17,2026-02-20,0,5,5,1.6666666666666667,5,0.99,1,2026-02-17 03:29:20,1.0,1,0,,Viet Nam,1,Google,Facebook Ads,735326.0,81820.0,720464.0,74320.0,431800.0,0.0,0.0,0.0,900.0,0.0,400.0,2108932.0,257424.0,2700.0,59
1209028347,196,337,533,2,2,2026-02-17,2026-02-18,0,3,3,1.5,3,0.0,0,,,1,0,,France,2,AppStore,,115800.0,1860.0,101976.0,1860.0,50700.0,0.0,0.0,0.0,300.0,3.0,297.0,334560.0,18526.0,1800.0,30
1209623713,14,201,215,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Viet Nam,1,Google,,31300.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,35854.0,0.0,180.0,25
1209854401,6,65,71,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Malta,1,Google,Facebook Ads,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054.0,0.0,45.0,17
1210310107,960,2536,3496,13,21,2026-02-17,2026-03-09,0,4,4,0.3076923076923077,4,0.0,0,,,1,0,,Malaysia,1,Google,Facebook Ads,1668347.0,911384.0,1040702.0,876802.0,915816.0,915816.0,0.0,0.0,2440.0,42.0,800.0,3920367.0,2891725.0,5760.0,58
1210454590,765,1086,1851,8,2,2026-02-18,2026-02-19,0,4,4,0.5,4,0.0,0,,,1,1,aesônglấp0,Viet Nam,2,AppStore,Facebook Ads,1017322.0,47105.0,750208.0,53355.0,426740.0,0.0,82700.0,0.0,1745.0,0.0,1100.0,2485466.0,186527.0,2040.0,49
1213197852,99,600,699,1,1,2026-02-16,2026-02-16,0,2,2,2.0,2,0.0,0,,,1,0,,Ukraine,1,Google,Facebook Ads,77300.0,340.0,62900.0,340.0,25400.0,0.0,0.0,0.0,300.0,0.0,200.0,219862.0,8081.0,900.0,31
1216439120,93,583,676,1,1,2026-02-16,2026-02-16,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,66594.0,170.0,51900.0,170.0,23000.0,0.0,0.0,0.0,300.0,0.0,175.0,170106.0,7741.0,780.0,30
1220550194,94,573,667,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,66300.0,160.0,51900.0,160.0,23000.0,0.0,0.0,0.0,300.0,0.0,150.0,155363.0,10321.0,720.0,30
1224082884,277,1053,1330,1,1,2026-02-16,2026-02-16,0,3,3,3.0,3,0.0,0,,,1,0,,Indonesia,1,Google,,152590.0,5560.0,138729.0,5560.0,73600.0,0.0,0.0,0.0,400.0,0.0,300.0,442348.0,50521.0,1620.0,37
1225254536,105,598,703,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Thailand,1,Google,,69300.0,160.0,54900.0,160.0,25400.0,0.0,0.0,0.0,300.0,0.0,200.0,163763.0,13821.0,660.0,31
1227875946,648,1771,2419,6,13,2026-02-16,2026-02-28,0,4,4,0.6666666666666666,4,0.0,0,,,1,0,,Indonesia,1,Google,Facebook Ads,713812.0,705012.0,697941.0,689141.0,426440.0,426440.0,0.0,0.0,600.0,0.0,400.0,2060262.0,1976659.0,2880.0,46
1228971865,17,234,251,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Hong Kong,1,Google,,32800.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,39854.0,0.0,120.0,26
1229368392,28,311,339,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Brazil,1,Google,,34300.0,0.0,19900.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,100.0,58704.0,1500.0,360.0,26
1229722163,118,650,768,1,1,2026-02-18,2026-02-18,0,2,2,2.0,2,0.0,0,,,1,0,,Korea (Republic of),1,Google,,86800.0,160.0,74288.0,160.0,31700.0,0.0,0.0,0.0,300.0,0.0,200.0,250677.0,7721.0,660.0,32
1229991047,310,1073,1383,1,1,2026-02-18,2026-02-18,0,3,3,3.0,3,0.0,0,,,1,0,,Mexico,1,Google,Facebook Ads,181800.0,17610.0,167829.0,10110.0,83800.0,0.0,0.0,0.0,500.0,42.0,300.0,522606.0,52363.0,2460.0,37
1231170796,70,130,200,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,2,AppStore,,60800.0,160.0,46400.0,160.0,18800.0,0.0,0.0,0.0,300.0,0.0,100.0,136556.0,7720.0,420.0,18
1232579912,55,449,504,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,1,Google,,51300.0,150.0,36900.0,150.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109905.0,1800.0,420.0,30
1233784064,80,534,614,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,63300.0,160.0,48900.0,160.0,20300.0,0.0,0.0,0.0,300.0,0.0,100.0,144862.0,7721.0,660.0,30
1235618402,194,287,481,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,2,AppStore,,109784.0,300.0,96842.0,300.0,48000.0,0.0,0.0,0.0,300.0,0.0,300.0,315814.0,30201.0,960.0,21
1236364768,496,1516,2012,4,4,2026-02-17,2026-02-20,0,4,4,1.0,4,0.0,0,,,1,1,Romanempire,Viet Nam,1,Google,Facebook Ads,666980.0,599217.0,650790.0,592467.0,423400.0,423400.0,0.0,0.0,600.0,0.0,300.0,1910241.0,1656887.0,2760.0,48
1239860084,339,1190,1529,1,1,2026-02-19,2026-02-19,0,3,3,3.0,3,0.0,0,,,1,0,,Indonesia,1,Google,,187800.0,13865.0,174088.0,10115.0,88600.0,0.0,0.0,0.0,500.0,3.0,300.0,540845.0,55984.0,1860.0,34
1241096532,736,1629,2365,5,6,2026-02-18,2026-02-23,0,4,4,0.8,4,0.0,0,,,1,1,PolskaGurom,Poland,1,Google,Facebook Ads,637630.0,628830.0,626260.0,617460.0,398200.0,398200.0,0.0,0.0,1460.0,63.0,1298.0,1954214.0,1685433.0,3600.0,54
1242095025,255,948,1203,2,2,2026-02-16,2026-02-17,0,3,3,1.5,3,0.0,0,,,1,0,,Philippines,1,Google,Facebook Ads,129849.0,4610.0,117154.0,4610.0,72500.0,0.0,9400.0,0.0,300.0,0.0,300.0,415068.0,32321.0,1980.0,36
1244746510,1166,2316,3482,6,24,2026-02-17,2026-03-12,0,5,5,0.8333333333333334,5,0.0,0,,,1,0,,United States,2,AppStore,Facebook Ads,1493736.0,121130.0,1463046.0,121080.0,619488.0,9385.0,48000.0,4750.0,1050.0,0.0,500.0,5105246.0,514766.0,3900.0,55
1245035657,200,493,693,1,1,2026-02-19,2026-02-19,0,3,3,3.0,3,0.0,0,,,1,0,,Viet Nam,2,AppStore,organic,126158.0,1670.0,104551.0,1670.0,51900.0,0.0,0.0,0.0,300.0,0.0,300.0,348961.0,25541.0,1200.0,36
1249985305,310,1080,1390,2,5,2026-02-18,2026-02-22,0,4,4,2.0,4,0.0,0,,,1,0,,Malaysia,1,Google,Facebook Ads,655394.0,6480.0,534497.0,6480.0,338840.0,0.0,0.0,0.0,540.0,0.0,300.0,1641165.0,106658.0,1140.0,41
1255364486,335,799,1134,3,17,2026-02-19,2026-03-07,0,3,3,1.0,3,0.0,0,,,1,0,,Brazil,2,AppStore,,189100.0,7530.0,160961.0,7530.0,76300.0,0.0,0.0,0.0,400.0,0.0,300.0,509350.0,81568.0,1980.0,40
1255383011,579,1672,2251,10,12,2026-02-18,2026-03-01,0,4,4,0.4,4,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,727021.0,718221.0,709950.0,701150.0,426600.0,426600.0,0.0,0.0,800.0,0.0,450.0,2062472.0,1939669.0,2280.0,47
1256006987,1284,2862,4146,5,14,2026-02-17,2026-03-02,0,6,6,1.2,6,0.0,0,,,1,0,,Indonesia,1,Google,Facebook Ads,2156312.0,2147512.0,2075897.0,2067097.0,1240360.0,1240360.0,54000.0,9500.0,1260.0,0.0,800.0,6137999.0,5960232.0,6840.0,53
1256651738,131,691,822,3,15,2026-02-17,2026-03-03,0,2,2,0.6666666666666666,2,0.0,0,,,1,0,,Indonesia,1,Google,Facebook Ads,117100.0,170.0,88597.0,170.0,33200.0,0.0,0.0,0.0,300.0,0.0,225.0,312078.0,7741.0,1200.0,30
1256974911,9,228,237,2,2,2026-02-17,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Ukraine,1,Google,Facebook Ads,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,6154.0,0.0,10080.0,24
1257147569,58,476,534,1,1,2026-02-16,2026-02-16,0,2,2,2.0,2,0.0,0,,,1,0,,Ukraine,1,Google,,51300.0,160.0,36900.0,160.0,11200.0,0.0,0.0,0.0,300.0,0.0,100.0,109955.0,1820.0,420.0,29
1262111949,8,121,129,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Ukraine,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5554.0,0.0,120.0,26
1262124660,83,147,230,2,18,2026-02-17,2026-03-06,0,2,2,1.0,2,0.0,0,,,1,0,,Philippines,2,AppStore,,63300.0,170.0,48900.0,170.0,20300.0,0.0,0.0,0.0,300.0,0.0,125.0,144912.0,7741.0,480.0,24
1264034892,28,300,328,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Saudi Arabia,1,Google,,34300.0,0.0,19900.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,100.0,58704.0,1500.0,360.0,26
1270980773,1152,2602,3754,11,11,2026-02-17,2026-02-27,0,5,5,0.45454545454545453,5,0.0,0,,,1,0,,Viet Nam,1,Google,Facebook Ads,1210518.0,708429.0,1200016.0,693951.0,633528.0,633528.0,54000.0,0.0,1480.0,0.0,1480.0,3847455.0,2294924.0,3840.0,55
1278540239,1137,3004,4141,17,22,2026-02-17,2026-03-10,0,5,5,0.29411764705882354,5,0.0,0,,,1,1,Bravos,Brazil,1,Google,Facebook Ads,1577694.0,818434.0,1527329.0,809389.0,859580.0,426440.0,12000.0,0.0,720.0,6.0,600.0,4350160.0,2268455.0,5400.0,60
1278553736,90,563,653,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,65800.0,170.0,50400.0,170.0,21500.0,0.0,0.0,0.0,300.0,0.0,175.0,150114.0,7742.0,540.0,32
1279034302,1255,2827,4082,8,42,2026-02-17,2026-03-30,0,7,7,0.875,7,0.0,0,,,1,1,MaVương,Brazil,1,Google,Facebook Ads,1187969.0,787205.0,1135167.0,766955.0,588317.0,468000.0,35400.0,9300.0,1950.0,1626.0,300.0,3484441.0,2529456.0,6780.0,62
1281729740,70,517,587,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,60800.0,160.0,46400.0,160.0,18800.0,0.0,0.0,0.0,300.0,0.0,100.0,136556.0,7720.0,600.0,30
1282392776,9,117,126,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Saudi Arabia,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6154.0,0.0,64.0,23
1282610581,71,514,585,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,60800.0,160.0,46400.0,160.0,18800.0,0.0,0.0,0.0,300.0,0.0,100.0,136556.0,7721.0,660.0,32
1282732984,787,2168,2955,7,61,2026-02-16,2026-04-17,0,4,4,0.5714285714285714,4,0.0,0,,,1,0,,Philippines,1,Google,Facebook Ads,1622293.0,245350.0,1005057.0,251350.0,704600.0,0.0,0.0,0.0,1190.0,1140.0,524.0,3585630.0,604408.0,4560.0,52
1284690055,77,541,618,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Philippines,1,Google,,52800.0,170.0,38400.0,170.0,12400.0,0.0,0.0,0.0,300.0,0.0,100.0,114205.0,10240.0,540.0,29
1284691625,2732,5735,8467,11,5,2026-02-17,2026-02-21,0,8,8,0.7272727272727273,8,0.0,0,,,2,0,,Romania,1,Google,Facebook Ads,11558335.0,2340870.0,11388354.0,2331300.0,7617724.0,1489715.0,3095940.0,71100.0,2520.0,500.0,1550.0,37906692.0,9335538.0,13200.0,64
1284865934,3791,7104,10895,10,13,2026-02-16,2026-02-28,0,10,10,1.0,10,0.0,0,,,1,1,PhoenixEmpire,Denmark,1,Google,Facebook Ads,10309056.0,9089855.0,10473572.0,9326305.0,7463253.0,7208770.0,1822600.0,1371790.0,2585.0,0.0,1330.0,37941535.0,33062015.0,19620.0,78
1286352583,12,173,185,1,1,2026-02-16,2026-02-16,0,0,0,0.0,0,0.0,0,,,1,0,,Japan,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,7054.0,0.0,120.0,24
1291397550,1695,4052,5747,10,16,2026-02-16,2026-03-03,0,5,5,0.5,5,0.0,0,,,1,1,alliancefr,Viet Nam,2,AppStore,Facebook Ads,4272691.0,317055.0,4325349.0,256705.0,2200192.0,16000.0,655760.0,0.0,1010.0,0.0,1010.0,15103878.0,797494.0,6180.0,70
1291951905,87,140,227,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Italy,2,AppStore,,66300.0,160.0,51900.0,160.0,23000.0,0.0,0.0,0.0,300.0,0.0,100.0,155362.0,7721.0,780.0,18
1293507338,2353,4730,7083,8,60,2026-02-18,2026-04-18,0,8,8,1.0,8,0.0,0,,,1,1,Patos,Brazil,1,Google,Facebook Ads,4841327.0,4832527.0,4710130.0,4701330.0,2834853.0,2834853.0,654320.0,79350.0,3250.0,6.0,1515.0,16672426.0,13484919.0,6360.0,69
1293616600,706,1823,2529,5,1,2026-02-17,2026-02-17,0,4,4,0.8,4,0.0,0,,,1,1,TeamPaU,Greece,1,Google,Facebook Ads,709590.0,29245.0,693155.0,27495.0,431188.0,0.0,0.0,0.0,1700.0,0.0,500.0,2085029.0,182571.0,2520.0,52
1296567961,383,1264,1647,3,4,2026-02-17,2026-02-20,0,4,4,1.3333333333333333,4,0.0,0,,,1,0,,Philippines,1,Google,Facebook Ads,215600.0,16040.0,188912.0,16040.0,97000.0,0.0,0.0,0.0,500.0,0.0,300.0,646956.0,64082.0,2160.0,41
1297008610,76,140,216,1,1,2026-02-17,2026-02-17,0,2,2,2.0,2,0.0,0,,,1,0,,Viet Nam,2,AppStore,,60800.0,160.0,46400.0,160.0,18800.0,0.0,0.0,0.0,300.0,0.0,100.0,136556.0,10320.0,420.0,18
1300194582,100,601,701,1,1,2026-02-19,2026-02-19,0,2,2,2.0,2,0.0,0,,,1,0,,Brazil,1,Google,Facebook Ads,106100.0,160.0,62900.0,160.0,25400.0,0.0,0.0,0.0,300.0,0.0,200.0,248564.0,7721.0,780.0,32
1302631223,6,84,90,1,1,2026-02-17,2026-02-17,0,0,0,0.0,0,0.0,0,,,1,0,,Spain,1,Google,Facebook Ads,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054.0,0.0,120.0,18
1305000408,184,271,455,2,1,2026-02-16,2026-02-16,0,2,2,1.0,2,0.0,0,,,1,0,,Viet Nam,2,AppStore,,109850.0,300.0,94900.0,300.0,48000.0,0.0,0.0,0.0,300.0,0.0,300.0,327150.0,22801.0,1140.0,33
1305476740,90,566,656,2,1,2026-02-17,2026-02-17,0,2,2,1.0,2,0.0,0,,,1,0,,United Arab Emirates,1,Google,Facebook Ads,67800.0,160.0,53400.0,160.0,24200.0,0.0,0.0,0.0,300.0,0.0,300.0,159562.0,7721.0,600.0,31
1306588928,11,128,139,1,1,2026-02-18,2026-02-18,0,0,0,0.0,0,0.0,0,,,1,0,,Viet Nam,1,Google,,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,150.0,6654.0,0.0,120.0,23
1309809938,164,771,935,1,1,2026-02-19,2026-02-19,0,3,3,3.0,3,0.0,0,,,1,0,,Philippines,1,Google,,87122.0,1550.0,74107.0,1550.0,31700.0,0.0,0.0,0.0,300.0,0.0,300.0,267217.0,54701.0,1260.0,31
